Language,Country,Region/State,City,Category,Subcategory,Provider,Vocalizing,URL
EN,IT&VC&Tech,,,Laptops,Products,PCWorld,PC World,http://www.pcworld.com/category/laptop-computers/index.rss
EN,IT&VC&Tech,,,Software,Products,PCWorld,PC World,http://www.pcworld.com/category/software/index.rss
EN,IT&VC&Tech,,,Desktops,Products,PCWorld,PC World,http://www.pcworld.com/category/desktop-computers/index.rss
EN,IT&VC&Tech,,,Printers,Products,PCWorld,PC World,http://www.pcworld.com/category/printers/index.rss
EN,IT&VC&Tech,,,Phones,Products,PCWorld,PC World,http://www.pcworld.com/category/phones/index.rss
EN,IT&VC&Tech,,,Tablets,Products,PCWorld,PC World,http://www.pcworld.com/category/tablets/index.rss
EN,IT&VC&Tech,,,News,,Mashable,Mashable,http://feeds.mashable.com/Mashable
EN,IT&VC&Tech,,,Social Media,,Mashable,Mashable,http://feeds.mashable.com/mashable/socialmedia
EN,IT&VC&Tech,,,Tech,,Mashable,Mashable,http://feeds.mashable.com/mashable/tech
EN,IT&VC&Tech,,,Business,,Mashable,Mashable,http://feeds.mashable.com/mashable/business
EN,IT&VC&Tech,,,US&World,,Mashable,Mashable,http://feeds.mashable.com/Mashable/USWorld
EN,IT&VC&Tech,,,Entertainment,,Mashable,Mashable,http://feeds.mashable.com/mashable/entertainment
EN,IT&VC&Tech,,,Video,,Mashable,Mashable,http://feeds.mashable.com/mashable/video
EN,IT&VC&Tech,,,Jobs,,Mashable,Mashable,http://feeds.mashable.com/mashable/jobs
EN,IT&VC&Tech,,,All TechCrunch,,TechCrunch,Tech Crunch,http://feeds.feedburner.com/TechCrunch/
EN,IT&VC&Tech,,,Startups,,TechCrunch,Tech Crunch,http://feeds.feedburner.com/TechCrunch/startups
EN,IT&VC&Tech,,,Fundings and Exits,,TechCrunch,Tech Crunch,http://feeds.feedburner.com/TechCrunch/fundings-exits
EN,IT&VC&Tech,,,Social,,TechCrunch,Tech Crunch,http://feeds.feedburner.com/TechCrunch/social
EN,IT&VC&Tech,,,Mobile / MobileCrunch,,TechCrunch,Tech Crunch,http://feeds.feedburner.com/Mobilecrunch
EN,IT&VC&Tech,,,Gadgets / CrunchGear,,TechCrunch,Tech Crunch,http://feeds.feedburner.com/crunchgear
EN,IT&VC&Tech,,,Gaming,,TechCrunch,Tech Crunch,http://feeds.feedburner.com/TechCrunch/gaming
EN,IT&VC&Tech,,,Europe,,TechCrunch,Tech Crunch,http://feeds.feedburner.com/Techcrunch/europe
EN,IT&VC&Tech,,,Enterprise / TechCrunchIT,,TechCrunch,Tech Crunch,http://feeds.feedburner.com/TechCrunchIT
EN,IT&VC&Tech,,,GreenTech,,TechCrunch,Tech Crunch,http://feeds.feedburner.com/TechCrunch/greentech
EN,IT&VC&Tech,,,News,,The Next Web,The Next Web,http://feeds2.feedburner.com/thenextweb
EN,IT&VC&Tech,,,News,,TechDirt,Tech Dirt,http://feeds.feedburner.com/techdirt/feed
EN,IT&VC&Tech,,,News,,Venturebeat,Venture beat,http://feeds.venturebeat.com/VentureBeat
EN,IT&VC&Tech,,,News,,Slashdot,Slashdot,http://rss.slashdot.org/Slashdot/slashdot
EN,IT&VC&Tech,,,News,,Unwiredview,Unwired view,http://feeds.feedburner.com/UnwiredView
EN,IT&VC&Tech,,,News,,The Register,The Register,http://www.theregister.co.uk/headlines.atom
EN,IT&VC&Tech,,,Data Centre,,The Register,The Register,http://www.theregister.co.uk/data_centre/headlines.atom
EN,IT&VC&Tech,,,Software,,The Register,The Register,http://www.theregister.co.uk/software/headlines.atom
EN,IT&VC&Tech,,,Hardware,,The Register,The Register,http://www.theregister.co.uk/hardware/headlines.atom
EN,IT&VC&Tech,,,Networks,,The Register,The Register,http://www.theregister.co.uk/networks/headlines.atom
EN,IT&VC&Tech,,,Security,,The Register,The Register,http://www.theregister.co.uk/security/headlines.atom
EN,IT&VC&Tech,,,Jobs,,The Register,The Register,http://www.theregister.co.uk/jobs/headlines.atom
EN,IT&VC&Tech,,,Business,,The Register,The Register,http://www.theregister.co.uk/business/headlines.atom
EN,IT&VC&Tech,,,Policy,,The Register,The Register,http://www.theregister.co.uk/policy/headlines.atom
EN,IT&VC&Tech,,,Science,,The Register,The Register,http://www.theregister.co.uk/science/headlines.atom
EN,IT&VC&Tech,,,Bootnotes,,The Register,The Register,http://www.theregister.co.uk/bootnotes/headlines.atom
EN,IT&VC&Tech,,,News,,Slashgear,Slashgear,http://feeds.slashgear.com/slashgear
EN,IT&VC&Tech,,,News,,Businessinsider,Businessinsider,http://www.businessinsider.com/category/rss-feed.rss
EN,IT&VC&Tech,,,News,,Lifehacker,Life Hacker,http://feeds.gawker.com/lifehacker/full
EN,IT&VC&Tech,,,News,,Intomobile,into mobile,http://feeds.feedburner.com/IntoMobile
EN,IT&VC&Tech,,,News,,Gizmodo,Gizmodo,http://feeds.gawker.com/gizmodo/full
EN,IT&VC&Tech,,,News,,Digitimes,Digitimes,http://www.digitimes.com/rss/daily.xml
EN,IT&VC&Tech,,,News,,Makeuseof,Make use of,http://feeds.feedburner.com/makeuseof
EN,IT&VC&Tech,,,View Feed Wired Top Stories,,Wired,Wired,http://feeds.wired.com/wired/index
EN,IT&VC&Tech,,,Product Reviews,,Wired,Wired,http://www.wired.com/reviews/feed/
EN,IT&VC&Tech,,,Wired.com Video,,Wired,Wired,http://feeds.cnevids.com/mrss/wired.xml
EN,IT&VC&Tech,,,How-To Wiki,,Wired,Wired,http://feeds.wired.com/howtowiki
EN,IT&VC&Tech,,,Autopia,,Wired,Wired,http://www.wired.com/autopia/feed/
EN,IT&VC&Tech,,,Business,,Wired,Wired,http://www.wired.com/business/feed/
EN,IT&VC&Tech,,,Danger Room,,Wired,Wired,http://www.wired.com/dangerroom/feed/
EN,IT&VC&Tech,,,Gadget Lab,,Wired,Wired,http://www.wired.com/gadgetlab/feed/
EN,IT&VC&Tech,,,Game|Life,,Wired,Wired,http://www.wired.com/gamelife/feed/
EN,IT&VC&Tech,,,GeekDad,,Wired,Wired,http://www.wired.com/geekdad/feed/
EN,IT&VC&Tech,,,GeekMom,,Wired,Wired,http://www.wired.com/geekmom/feed/
EN,IT&VC&Tech,,,Innovation Insights,,Wired,Wired,http://www.wired.com/insights/feed/
EN,IT&VC&Tech,,,Opinion,,Wired,Wired,http://www.wired.com/opinion/feed/
EN,IT&VC&Tech,,,Playbook,,Wired,Wired,http://www.wired.com/playbook/feed/
EN,IT&VC&Tech,,,Raw File,,Wired,Wired,http://www.wired.com/rawfile/feed/
EN,IT&VC&Tech,,,This Day in Tech,,Wired,Wired,http://www.wired.com/thisdayintech/feed/
EN,IT&VC&Tech,,,Threat Level,,Wired,Wired,http://www.wired.com/threatlevel/feed/
EN,IT&VC&Tech,,,Underwire,,Wired,Wired,http://www.wired.com/underwire/feed/
EN,IT&VC&Tech,,,Webmonkey,,Wired,Wired,http://www.webmonkey.com/feed/
EN,IT&VC&Tech,,,Wired Design,,Wired,Wired,http://www.wired.com/design/feed/
EN,IT&VC&Tech,,,Wired Enterprise,,Wired,Wired,http://www.wired.com/wiredenterprise/feed/
EN,IT&VC&Tech,,,Wired Science,,Wired,Wired,http://www.wired.com/wiredscience/feed/
EN,IT&VC&Tech,,,Wired Science Blogs,,Wired,Wired,http://www.wired.com/wiredscience/category/science-blogs/feed/
EN,IT&VC&Tech,,,Latest,,Pocket-lint,Pocket-lint,http://cdn.pocket-lint.com/rss/all.xml
EN,IT&VC&Tech,,,News,,Pocket-lint,Pocket-lint,http://cdn.pocket-lint.com/rss/news.xml
EN,IT&VC&Tech,,,Reviews,,Pocket-lint,Pocket-lint,http://cdn.pocket-lint.com/rss/reviews.xml
EN,IT&VC&Tech,,,News,,Readwrite,Read write,http://readwrite.com/rss.xml
EN,IT&VC&Tech,,,News,,Torrentfreak,Torrentfreak,http://feeds.feedburner.com/Torrentfreak
EN,IT&VC&Tech,,,News,,Engadget,Engadget,http://www.engadget.com/rss.xml
EN,IT&VC&Tech,,,All News,,Ars Technica,Ars Technica,http://feeds.arstechnica.com/arstechnica/index
EN,IT&VC&Tech,,,Ars Features,,Ars Technica,Ars Technica,http://feeds.arstechnica.com/arstechnica/features
EN,IT&VC&Tech,,,Technology Lab,,Ars Technica,Ars Technica,http://feeds.arstechnica.com/arstechnica/technology-lab
EN,IT&VC&Tech,,,Gear & Gadgets,,Ars Technica,Ars Technica,http://feeds.arstechnica.com/arstechnica/gadgets
EN,IT&VC&Tech,,,Ministry of Innovation,,Ars Technica,Ars Technica,http://feeds.arstechnica.com/arstechnica/business
EN,IT&VC&Tech,,,Risk Assessment,,Ars Technica,Ars Technica,http://feeds.arstechnica.com/arstechnica/security
EN,IT&VC&Tech,,,Law & Disorder,,Ars Technica,Ars Technica,http://feeds.arstechnica.com/arstechnica/tech-policy
EN,IT&VC&Tech,,,Infinite Loop,,Ars Technica,Ars Technica,http://feeds.arstechnica.com/arstechnica/apple
EN,IT&VC&Tech,,,Opposable Thumbs,,Ars Technica,Ars Technica,http://feeds.arstechnica.com/arstechnica/gaming
EN,IT&VC&Tech,,,The Scientific Method,,Ars Technica,Ars Technica,http://feeds.arstechnica.com/arstechnica/science
EN,IT&VC&Tech,,,Staff Blogs,,Ars Technica,Ars Technica,http://feeds.arstechnica.com/arstechnica/staff-blogs
EN,IT&VC&Tech,,,Open Source,,Ars Technica,Ars Technica,http://feeds.arstechnica.com/arstechnica/open-source
EN,IT&VC&Tech,,,Microsoft,,Ars Technica,Ars Technica,http://feeds.arstechnica.com/arstechnica/microsoft
EN,IT&VC&Tech,,,Software,,Ars Technica,Ars Technica,http://feeds.arstechnica.com/arstechnica/software
EN,IT&VC&Tech,,,Telecom,,Ars Technica,Ars Technica,http://feeds.arstechnica.com/arstechnica/telecom
EN,IT&VC&Tech,,,Web,,Ars Technica,Ars Technica,http://feeds.arstechnica.com/arstechnica/web
EN,IT&VC&Tech,,,Read TED,,TED,Ted,http://feeds.feedburner.com/tedblog
EN,IT&VC&Tech,,,News,,Asiajin,Asia Jin,http://feeds.feedburner.com/Asiajin
EN,IT&VC&Tech,,,News,,Techrice,Tech Rice,http://techrice.com/feed/
EN,IT&VC&Tech,,,News,,Tech in Asia,Tech in Asia,http://feeds2.feedburner.com/PennOlson
EN,IT&VC&Tech,,,News,,Pluggd.in,Plugged in,http://feeds.feedburner.com/pluggd
EN,IT&VC&Tech,,,News,,Freecode,Freecode,http://freecode.com/?format=atom
EN,IT&VC&Tech,,,News,,linux.com,linux com,https://www.linux.com/feeds/all-content
EN,IT&VC&Tech,,,News,,Gigaom,Gigaom,http://gigaom.com/feed/
RU,IT&VC&Tech,,,News,,IXBT,ай икс би ти,http://www.ixbt.com/export/articles.rss
RU,IT&VC&Tech,,,Hardware,,IXBT,ай икс би ти,http://www.ixbt.com/export/hardnews.rss
RU,IT&VC&Tech,,,Software,,IXBT,ай икс би ти,http://www.ixbt.com/export/softnews.rss
RU,IT&VC&Tech,,,Предприниматели,,Hopesandfears.com,Хоупс энд фиэрс,http://www.hopesandfears.com/feeds/posts.atom?topic=entrepreneurs
RU,IT&VC&Tech,,,Опыт,,Hopesandfears.com,Хоупс энд фиэрс,http://www.hopesandfears.com/feeds/posts.atom?topic=experience
RU,IT&VC&Tech,,,Идеи,,Hopesandfears.com,Хоупс энд фиэрс,http://www.hopesandfears.com/feeds/posts.atom?topic=ideas
RU,IT&VC&Tech,,,Тема месяца,,Hopesandfears.com,Хоупс энд фиэрс,http://www.hopesandfears.com/feeds/posts.atom?topic=monthly
RU,IT&VC&Tech,,,Новости,,Hopesandfears.com,Хоупс энд фиэрс,http://www.hopesandfears.com/feeds/posts.atom?news=only
RU,IT&VC&Tech,,,Все новости,,Цукерберг позвонит,силикон рус,http://feeds.feedburner.com/siliconrus
RU,IT&VC&Tech,,,Hi-Tech,,Habrahabr,Хабр,http://habrahabr.ru/rss/hubs/new/
RU,IT&VC&Tech,,,Все новости,,Roem.ru,роем ру,http://roem.ru/rss/
RU,IT&VC&Tech,,,Лента новостей,,Speind,Спайнд,http://speind.me/ru/blog/rss
EN,IT&VC&Tech,,,News,,Speind,Speaking Mind,http://speind.me/en/blog/rss
EN,IT&VC&Tech,,,News,,Geek.com,Geek dot com,http://www.geek.com/feed/
